Id_Pays, Annee, Nbr_diabetique, Code_Sexe
119,1986,34293.82,1
119,1987,35725.5,1
119,1988,37130.64,1
119,1989,38492.29,1
119,1990,39857.12,1
119,1991,41194.02,1
119,1992,42595.83,1
119,1993,44078.42,1
119,1994,45586.47,1
119,1995,47166.82,1
119,1996,48821.66,1
119,1997,50492.25,1
119,1998,52319.55,1
119,1999,54100.54,1
119,2000,55906.87,1
119,2001,57804.57,1
119,2002,59655.76,1
119,2003,61421.92,1
119,2004,63157.63,1
119,2005,64824.83,1
119,2006,66380.65,1
119,2007,68239.92,1
119,2008,70184.65,1
119,2009,72424.29,1
119,2010,74528.55,1
119,2011,76625.99,1
119,2012,78935.78,1
119,2013,81107.82,1
119,2014,83262.13,1
120,1980,867.47,1
120,1981,933.15,1
120,1982,1000.22,1
120,1983,1070.73,1
120,1984,1146.5,1
120,1985,1222.64,1
120,1986,1299.12,1
120,1987,1381.6,1
120,1988,1468.07,1
120,1989,1558.02,1
120,1990,1651.49,1
120,1991,1276.67,1
120,1992,1040.78,1
120,1993,1282.25,1
120,1994,1330.0,1
120,1995,1340.82,1
120,1996,1374.45,1
120,1997,1439.04,1
120,1998,1514.68,1
120,1999,1594.2,1
120,2000,1678.56,1
120,2001,1767.36,1
120,2002,1859.41,1
120,2003,1955.49,1
120,2004,2054.85,1
120,2005,2155.61,1
120,2006,2291.92,1
120,2007,2482.65,1
120,2008,2696.3,1
120,2009,2916.55,1
120,2010,3147.45,1
120,2011,3388.32,1
120,2012,3704.06,1
120,2013,4095.18,1
120,2014,4505.67,1
121,1980,741.26,1
121,1981,781.52,1
121,1982,825.0,1
121,1983,871.73,1
121,1984,921.73,1
121,1985,975.27,1
121,1986,1030.71,1
121,1987,1090.92,1
121,1988,1155.66,1
121,1989,1221.85,1
121,1990,1296.84,1
121,1991,1374.67,1
121,1992,1451.45,1
121,1993,1523.0,1
121,1994,1577.3,1
121,1995,1629.06,1
121,1996,1697.1,1
121,1997,1772.99,1
121,1998,1846.94,1
121,1999,1923.11,1
121,2000,2000.09,1
121,2001,2075.35,1
121,2002,2145.89,1
121,2003,2220.26,1
121,2004,2301.48,1
121,2005,2389.75,1
121,2006,2479.23,1
121,2007,2570.32,1
121,2008,2659.36,1
121,2009,2747.67,1
121,2010,2845.83,1
121,2011,2946.04,1
121,2012,3053.73,1
121,2013,3181.15,1
121,2014,3327.22,1
123,1980,1696.74,1
123,1981,1806.73,1
123,1982,1924.71,1
123,1983,2051.45,1
123,1984,2188.87,1
123,1985,2334.66,1
123,1986,2488.49,1
123,1987,2650.69,1
123,1988,2828.41,1
123,1989,3009.71,1
123,1990,3179.15,1
123,1991,3322.77,1
123,1992,3452.26,1
123,1993,3546.91,1
123,1994,3613.82,1
123,1995,3684.02,1
123,1996,3762.65,1
123,1997,3851.26,1
123,1998,3946.84,1
123,1999,4043.48,1
123,2000,4144.0,1
123,2001,4228.65,1
123,2002,4290.19,1
123,2003,4347.98,1
123,2004,4401.71,1
123,2005,4437.8,1
123,2006,4459.9,1
123,2007,4484.01,1
123,2008,4507.41,1
123,2009,4516.2,1
123,2010,4494.31,1
123,2011,4453.62,1
123,2012,4424.71,1
123,2013,4423.28,1
123,2014,4430.64,1
124,1980,3386.15,1
124,1981,3517.18,1
124,1982,3651.24,1
124,1983,3763.72,1
124,1984,3869.2,1
124,1985,3997.84,1
124,1986,4131.65,1
124,1987,4286.4,1
124,1988,4433.01,1
124,1989,4564.7,1
124,1990,4702.02,1
124,1991,4823.74,1
124,1992,4966.68,1
124,1993,5141.91,1
124,1994,5323.61,1
124,1995,5510.0,1
124,1996,5703.32,1
124,1997,5904.3,1
124,1998,6111.11,1
124,1999,6313.64,1
124,2000,6518.2,1
124,2001,6723.39,1
124,2002,6935.3,1
124,2003,7149.93,1
124,2004,7383.61,1
124,2005,7655.57,1
124,2006,7927.49,1
124,2007,8221.69,1
124,2008,8543.65,1
124,2009,8837.19,1
124,2010,9101.99,1
124,2011,9335.09,1
124,2012,9590.76,1
124,2013,10010.95,1
124,2014,11164.26,1
122,1980,1414.9,1
122,1981,1466.33,1
122,1982,1525.13,1
122,1983,1591.49,1
122,1984,1665.12,1
122,1985,1745.86,1
122,1986,1833.41,1
122,1987,1928.39,1
122,1988,2032.82,1
122,1989,2144.55,1
122,1990,2264.05,1
122,1991,2387.9,1
122,1992,2511.77,1
122,1993,2636.79,1
122,1994,2759.25,1
122,1995,2885.25,1
122,1996,3018.51,1
122,1997,3159.97,1
122,1998,3300.14,1
122,1999,3439.92,1
122,2000,3583.64,1
122,2001,3732.47,1
122,2002,3886.29,1
122,2003,4048.33,1
122,2004,4221.21,1
122,2005,4394.48,1
122,2006,4576.58,1
122,2007,4778.55,1
122,2008,4995.06,1
122,2009,5224.0,1
122,2010,5466.64,1
122,2011,5727.73,1
122,2012,5987.91,1
122,2013,6265.58,1
122,2014,6556.07,1
127,1980,1710.29,1
127,1981,1810.88,1
127,1982,1915.11,1
127,1983,2023.7,1
127,1984,2137.86,1
127,1985,2242.38,1
127,1986,2334.59,1
127,1987,2425.31,1
127,1988,2515.49,1
127,1989,2606.58,1
127,1990,2695.92,1
127,1991,2780.54,1
127,1992,2854.98,1
127,1993,2926.22,1
127,1994,2998.05,1
127,1995,3066.83,1
127,1996,3130.22,1
127,1997,3189.44,1
127,1998,3244.97,1
127,1999,3298.11,1
127,2000,3352.33,1
127,2001,3426.41,1
127,2002,3520.35,1
127,2003,3623.25,1
127,2004,3738.27,1
127,2005,3866.54,1
127,2006,4007.68,1
127,2007,4152.03,1
127,2008,4299.76,1
127,2009,4450.76,1
127,2010,4617.06,1
127,2011,4804.81,1
127,2012,4660.91,1
127,2013,4505.65,1
127,2014,4687.34,1
128,1980,17.46,1
128,1981,18.12,1
128,1982,18.65,1
128,1983,19.18,1
128,1984,19.77,1
128,1985,20.39,1
128,1986,20.94,1
128,1987,21.48,1
128,1988,21.94,1
128,1989,22.27,1
128,1990,22.65,1
128,1991,23.09,1
128,1992,23.55,1
128,1993,24.04,1
128,1994,24.61,1
128,1995,25.22,1
128,1996,25.88,1
128,1997,26.6,1
128,1998,27.41,1
128,1999,28.28,1
128,2000,29.26,1
128,2001,30.32,1
128,2002,31.46,1
128,2003,32.68,1
128,2004,34.03,1
128,2005,35.52,1
128,2006,37.13,1
128,2007,38.84,1
128,2008,40.62,1
128,2009,42.48,1
128,2010,44.47,1
128,2011,46.47,1
128,2012,48.62,1
128,2013,50.92,1
128,2014,53.24,1
126,1980,424.3,1
126,1981,446.36,1
126,1982,470.16,1
126,1983,495.9,1
126,1984,524.79,1
126,1985,557.4,1
126,1986,593.91,1
126,1987,634.23,1
126,1988,677.98,1
126,1989,724.89,1
126,1990,774.91,1
126,1991,711.58,1
126,1992,651.73,1
126,1993,720.33,1
126,1994,781.73,1
126,1995,812.78,1
126,1996,853.97,1
126,1997,914.7,1
126,1998,1028.85,1
126,1999,1183.22,1
126,2000,1297.93,1
126,2001,1396.41,1
126,2002,1489.54,1
126,2003,1583.07,1
126,2004,1651.42,1
126,2005,1728.83,1
126,2006,1869.72,1
126,2007,2042.74,1
126,2008,2217.78,1
126,2009,2382.78,1
126,2010,2532.58,1
126,2011,2682.33,1
126,2012,2874.44,1
126,2013,3070.15,1
126,2014,3234.19,1
129,1980,1350.19,1
129,1981,1393.73,1
129,1982,1443.29,1
129,1983,1498.68,1
129,1984,1560.36,1
129,1985,1626.09,1
129,1986,1700.28,1
129,1987,1784.52,1
129,1988,1878.07,1
129,1989,1973.78,1
129,1990,2052.36,1
129,1991,2102.51,1
129,1992,2122.99,1
129,1993,2113.79,1
129,1994,2081.09,1
129,1995,2037.81,1
129,1996,1997.43,1
129,1997,1979.3,1
129,1998,1972.19,1
129,1999,1976.55,1
129,2000,1994.42,1
129,2001,2025.66,1
129,2002,2068.6,1
129,2003,2103.49,1
129,2004,2137.04,1
129,2005,2163.73,1
129,2006,2177.72,1
129,2007,2191.76,1
129,2008,2213.95,1
129,2009,2240.28,1
129,2010,2263.67,1
129,2011,2263.59,1
129,2012,2258.55,1
129,2013,2277.38,1
129,2014,2303.81,1
130,1980,272.45,1
130,1981,281.07,1
130,1982,289.39,1
130,1983,296.63,1
130,1984,303.18,1
130,1985,309.99,1
130,1986,316.0,1
130,1987,321.7,1
130,1988,327.68,1
130,1989,333.9,1
130,1990,341.15,1
130,1991,350.33,1
130,1992,360.35,1
130,1993,370.75,1
130,1994,381.85,1
130,1995,393.19,1
130,1996,405.47,1
130,1997,418.38,1
130,1998,431.79,1
130,1999,446.38,1
130,2000,462.74,1
130,2001,480.11,1
130,2002,497.82,1
130,2003,516.55,1
130,2004,537.15,1
130,2005,560.35,1
130,2006,585.26,1
130,2007,611.82,1
130,2008,639.23,1
130,2009,668.69,1
130,2010,699.34,1
130,2011,721.1,1
130,2012,754.81,1
130,2013,790.35,1
130,2014,825.75,1
132,1980,5634.5,1
132,1981,5857.94,1
132,1982,6085.08,1
132,1983,6316.45,1
132,1984,6553.73,1
132,1985,6798.15,1
132,1986,7044.64,1
132,1987,7296.53,1
132,1988,7557.99,1
132,1989,7831.95,1
132,1990,8118.16,1
132,1991,8406.76,1
132,1992,8687.53,1
132,1993,8949.66,1
132,1994,9220.22,1
132,1995,9498.21,1
132,1996,9787.84,1
132,1997,10077.85,1
132,1998,10382.71,1
132,1999,10701.88,1
132,2000,11042.95,1
132,2001,11411.21,1
132,2002,11830.42,1
132,2003,12305.31,1
132,2004,12837.33,1
132,2005,13427.27,1
132,2006,14061.74,1
132,2007,14764.34,1
132,2008,15536.28,1
132,2009,16316.53,1
132,2010,17156.57,1
132,2011,18060.25,1
132,2012,19007.52,1
132,2013,20002.42,1
132,2014,21048.32,1
133,1980,3536.48,1
133,1981,3703.88,1
133,1982,3882.27,1
133,1983,4070.71,1
133,1984,4269.19,1
133,1985,4478.53,1
133,1986,4697.8,1
133,1987,4921.88,1
133,1988,5218.11,1
133,1989,5571.49,1
133,1990,5910.29,1
133,1991,6224.74,1
133,1992,6489.86,1
133,1993,6749.9,1
133,1994,6910.18,1
133,1995,6873.56,1
133,1996,6890.76,1
133,1997,7037.28,1
133,1998,7180.23,1
133,1999,7328.96,1
133,2000,7485.71,1
133,2001,7650.69,1
133,2002,7820.91,1
133,2003,7999.04,1
133,2004,8193.4,1
133,2005,8405.72,1
133,2006,8635.64,1
133,2007,8887.24,1
133,2008,9155.25,1
133,2009,9440.1,1
133,2010,9762.02,1
133,2011,10111.65,1
133,2012,10449.19,1
133,2013,10802.05,1
133,2014,11173.93,1
136,1980,1755.73,1
136,1981,1844.57,1
136,1982,1941.91,1
136,1983,2049.12,1
136,1984,2166.47,1
136,1985,2292.93,1
136,1986,2425.88,1
136,1987,2564.0,1
136,1988,2708.44,1
136,1989,2863.68,1
136,1990,3032.53,1
136,1991,3208.89,1
136,1992,3391.95,1
136,1993,3582.02,1
136,1994,3778.02,1
136,1995,3981.36,1
136,1996,4189.68,1
136,1997,4401.56,1
136,1998,4623.52,1
136,1999,4865.3,1
136,2000,5130.84,1
136,2001,5415.41,1
136,2002,5704.73,1
136,2003,6019.83,1
136,2004,6356.43,1
136,2005,6713.18,1
136,2006,7090.71,1
136,2007,7490.12,1
136,2008,7912.38,1
136,2009,8343.77,1
136,2010,8787.05,1
136,2011,9250.28,1
136,2012,9740.64,1
136,2013,10225.92,1
136,2014,10741.8,1
137,1980,72.4,1
137,1981,75.02,1
137,1982,77.65,1
137,1983,81.69,1
137,1984,85.49,1
137,1985,88.41,1
137,1986,93.16,1
137,1987,98.29,1
137,1988,102.74,1
137,1989,107.6,1
137,1990,112.91,1
137,1991,118.56,1
137,1992,126.43,1
137,1993,132.64,1
137,1994,138.85,1
137,1995,145.4,1
137,1996,151.87,1
137,1997,158.38,1
137,1998,165.19,1
137,1999,171.74,1
137,2000,178.2,1
137,2001,184.4,1
137,2002,190.74,1
137,2003,197.12,1
137,2004,203.47,1
137,2005,209.89,1
137,2006,216.34,1
137,2007,222.48,1
137,2008,228.89,1
137,2009,236.59,1
137,2010,244.82,1
137,2011,252.6,1
137,2012,260.58,1
137,2013,270.32,1
137,2014,281.98,1
138,1980,11.09,1
138,1981,11.86,1
138,1982,12.73,1
138,1983,13.73,1
138,1984,14.89,1
138,1985,16.24,1
138,1986,17.7,1
138,1987,19.27,1
138,1988,20.98,1
138,1989,22.7,1
138,1990,24.24,1
138,1991,25.62,1
138,1992,27.04,1
138,1993,28.53,1
138,1994,30.17,1
138,1995,31.86,1
138,1996,33.63,1
138,1997,35.52,1
138,1998,37.56,1
138,1999,39.86,1
138,2000,42.19,1
138,2001,44.48,1
138,2002,46.73,1
138,2003,48.76,1
138,2004,50.39,1
138,2005,51.81,1
138,2006,52.92,1
138,2007,53.86,1
138,2008,54.63,1
138,2009,55.29,1
138,2010,56.09,1
138,2011,57.04,1
138,2012,57.27,1
138,2013,57.11,1
138,2014,56.82,1
139,1980,1.0299961056069676,1
139,1981,1.0307532307679919,1
139,1982,1.0315702468431401,1
139,1983,1.032499005540309,1
139,1984,1.0334889493338531,1
139,1985,1.0344794918198527,1
139,1986,1.035535069866194,1
139,1987,1.0366399703096203,1
139,1988,1.0377920808094483,1
139,1989,1.0390511503583271,1
139,1990,1.0403290419887081,1
139,1991,1.0415963479463191,1
139,1992,1.0428503669977793,1
139,1993,1.0440757176977258,1
139,1994,1.0452687914529196,1
139,1995,1.0465676439406266,1
139,1996,1.0479558088942053,1
139,1997,1.0494117830883705,1
139,1998,1.05092505116425,1
139,1999,1.0524970073730398,1
139,2000,1.0541678583287444,1
139,2001,1.055989656262726,1
139,2002,1.0579068847995676,1
139,2003,1.0599339174832561,1
139,2004,1.0619725295300484,1
139,2005,1.0640619314153825,1
139,2006,1.0662426608969532,1
139,2007,1.0684576396132424,1
139,2008,1.0707183596886197,1
139,2009,1.0729404821317159,1
139,2010,1.0751194794146798,1
139,2011,1.0772276049052295,1
139,2012,1.0793313700631279,1
139,2013,1.0814380972953727,1
139,2014,1.0836452042366354,1
140,1980,1037.94,1
140,1981,1082.14,1
140,1982,1127.15,1
140,1983,1171.97,1
140,1984,1215.51,1
140,1985,1258.84,1
140,1986,1302.73,1
140,1987,1347.5,1
140,1988,1393.79,1
140,1989,1443.9,1
140,1990,1489.28,1
140,1991,1537.21,1
140,1992,1594.63,1
140,1993,1669.53,1
140,1994,1753.85,1
140,1995,1831.06,1
140,1996,1899.51,1
140,1997,1956.37,1
140,1998,2022.37,1
140,1999,2100.47,1
140,2000,2184.83,1
140,2001,2273.44,1
140,2002,2356.62,1
140,2003,2431.58,1
140,2004,2505.64,1
140,2005,2577.18,1
140,2006,2648.8,1
140,2007,2723.6,1
140,2008,2798.52,1
140,2009,2875.91,1
140,2010,2963.71,1
140,2011,3058.55,1
140,2012,3161.99,1
140,2013,3275.12,1
140,2014,3387.14,1
143,1980,60595.86,1
143,1981,64622.53,1
143,1982,68723.28,1
143,1983,73017.76,1
143,1984,77557.8,1
143,1985,82327.01,1
143,1986,87407.28,1
143,1987,92712.4,1
143,1988,98191.77,1
143,1989,103823.13,1
143,1990,109684.21,1
143,1991,115748.82,1
143,1992,122105.72,1
143,1993,128544.65,1
143,1994,135006.01,1
143,1995,141527.46,1
143,1996,147766.75,1
143,1997,153738.75,1
143,1998,159509.16,1
143,1999,165153.37,1
143,2000,170789.64,1
143,2001,176415.35,1
143,2002,181949.31,1
143,2003,187408.1,1
143,2004,192687.37,1
143,2005,197885.65,1
143,2006,203041.62,1
143,2007,208116.27,1
143,2008,213018.02,1
143,2009,217732.21,1
143,2010,222443.96,1
143,2011,227360.4,1
143,2012,232696.39,1
143,2013,238076.65,1
143,2014,243473.34,1
146,1980,8.88,1
146,1981,9.28,1
146,1982,9.69,1
146,1983,10.15,1
146,1984,10.69,1
146,1985,11.28,1
146,1986,11.9,1
146,1987,12.55,1
146,1988,13.23,1
146,1989,13.94,1
146,1990,14.64,1
146,1991,15.33,1
146,1992,16.01,1
146,1993,16.67,1
146,1994,17.31,1
146,1995,17.95,1
146,1996,18.59,1
146,1997,19.21,1
146,1998,19.84,1
146,1999,20.48,1
146,2000,21.08,1
146,2001,21.61,1
146,2002,22.06,1
146,2003,22.5,1
146,2004,22.93,1
146,2005,23.37,1
146,2006,23.82,1
146,2007,24.22,1
146,2008,24.53,1
146,2009,24.98,1
146,2010,25.81,1
146,2011,26.83,1
146,2012,27.87,1
146,2013,28.92,1
146,2014,29.98,1
145,1980,1903.92,1
145,1981,1963.65,1
145,1982,2027.53,1
145,1983,2093.11,1
145,1984,2162.79,1
145,1985,2235.07,1
145,1986,2313.08,1
145,1987,2395.6,1
145,1988,2484.35,1
145,1989,2576.66,1
145,1990,2669.91,1
145,1991,2758.04,1
145,1992,2838.7,1
145,1993,2911.4,1
145,1994,2975.23,1
145,1995,3028.53,1
145,1996,3070.78,1
145,1997,3118.77,1
145,1998,3158.42,1
145,1999,3202.99,1
145,2000,3243.61,1
145,2001,3279.89,1
145,2002,3314.02,1
145,2003,3345.28,1
145,2004,3374.72,1
145,2005,3401.74,1
145,2006,3427.64,1
145,2007,3451.15,1
145,2008,3477.74,1
145,2009,3504.73,1
145,2010,3534.71,1
145,2011,3566.91,1
145,2012,3601.31,1
145,2013,3638.96,1
145,2014,3677.93,1
148,1980,366.8,1
148,1981,376.96,1
148,1982,387.49,1
148,1983,398.17,1
148,1984,409.78,1
148,1985,421.01,1
148,1986,430.85,1
148,1987,439.79,1
148,1988,448.18,1
148,1989,457.13,1
148,1990,466.9,1
148,1991,477.45,1
148,1992,489.19,1
148,1993,501.57,1
148,1994,514.33,1
148,1995,525.8,1
148,1996,536.02,1
148,1997,544.87,1
148,1998,552.52,1
148,1999,559.4,1
148,2000,566.51,1
148,2001,573.66,1
148,2002,583.68,1
148,2003,593.23,1
148,2004,602.61,1
148,2005,610.48,1
148,2006,617.9,1
148,2007,624.85,1
148,2008,631.46,1
148,2009,637.79,1
148,2010,644.91,1
148,2011,652.7,1
148,2012,659.97,1
148,2013,667.3,1
148,2014,675.24,1
150,1980,7297.8,1
150,1981,7578.84,1
150,1982,7893.46,1
150,1983,8228.11,1
150,1984,8579.76,1
150,1985,8933.98,1
150,1986,9296.06,1
150,1987,9654.64,1
150,1988,10010.5,1
150,1989,10376.33,1
150,1990,10747.77,1
150,1991,11108.45,1
150,1992,11431.15,1
150,1993,11747.35,1
150,1994,12029.99,1
150,1995,12345.12,1
150,1996,12690.55,1
150,1997,13083.09,1
150,1998,13510.73,1
150,1999,13981.84,1
150,2000,14506.68,1
150,2001,15095.71,1
150,2002,15746.82,1
150,2003,16434.24,1
150,2004,17169.22,1
150,2005,17956.26,1
150,2006,18773.38,1
150,2007,19607.65,1
150,2008,20456.31,1
150,2009,21283.63,1
150,2010,22145.62,1
150,2011,23068.15,1
150,2012,24052.5,1
150,2013,25113.5,1
150,2014,26229.28,1
152,1980,17568.02,1
152,1981,18332.49,1
152,1982,19144.96,1
152,1983,19988.11,1
152,1984,20906.92,1
152,1985,21892.42,1
152,1986,22896.72,1
152,1987,23897.04,1
152,1988,24896.52,1
152,1989,25892.31,1
152,1990,26883.17,1
152,1991,27837.04,1
152,1992,28739.66,1
152,1993,29635.72,1
152,1994,30561.3,1
152,1995,31539.03,1
152,1996,32547.68,1
152,1997,33602.44,1
152,1998,34712.87,1
152,1999,35876.11,1
152,2000,37077.85,1
152,2001,38357.83,1
152,2002,39715.91,1
152,2003,41151.19,1
152,2004,42698.28,1
152,2005,44295.4,1
152,2006,45950.02,1
152,2007,47659.89,1
152,2008,49467.33,1
152,2009,51226.29,1
152,2010,53022.38,1
152,2011,55014.31,1
152,2012,57109.19,1
152,2013,59323.28,1
152,2014,61632.01,1
153,1980,348.37,1
153,1981,365.03,1
153,1982,380.11,1
153,1983,398.64,1
153,1984,422.38,1
153,1985,448.38,1
153,1986,476.4,1
153,1987,506.99,1
153,1988,539.86,1
153,1989,576.3,1
153,1990,632.02,1
153,1991,688.83,1
153,1992,727.92,1
153,1993,766.68,1
153,1994,807.79,1
153,1995,851.71,1
153,1996,896.47,1
153,1997,942.39,1
153,1998,989.71,1
153,1999,1037.78,1
153,2000,1088.91,1
153,2001,1139.99,1
153,2002,1190.02,1
153,2003,1235.14,1
153,2004,1275.38,1
153,2005,1313.94,1
153,2006,1352.12,1
153,2007,1390.21,1
153,2008,1427.78,1
153,2009,1462.45,1
153,2010,1498.67,1
153,2011,1538.0,1
153,2012,1578.22,1
153,2013,1622.4,1
153,2014,1669.42,1
142,1980,1.0490291333382608,1
142,1981,1.0503006070715957,1
142,1982,1.0516927415635347,1
142,1983,1.0531365981463586,1
142,1984,1.0546917070308765,1
142,1985,1.0563189043851318,1
142,1986,1.0579943295954841,1
142,1987,1.0597005553239689,1
142,1988,1.0614421598247202,1
142,1989,1.0631581554063061,1
142,1990,1.0649270407718842,1
142,1991,1.0667513742718765,1
142,1992,1.0687032652912348,1
142,1993,1.0708158320213387,1
142,1994,1.0731494203495634,1
142,1995,1.0756522229086952,1
142,1996,1.0783150270802442,1
142,1997,1.0810109864977244,1
142,1998,1.0838949172216519,1
142,1999,1.0868936418865772,1
142,2000,1.0899848282885027,1
142,2001,1.0932307932217486,1
142,2002,1.0964763281963921,1
142,2003,1.0998237212894182,1
142,2004,1.103214806731264,1
142,2005,1.106666821908579,1
142,2006,1.11008374181317,1
142,2007,1.113574948860613,1
142,2008,1.11722468658514,1
142,2009,1.120940882380639,1
142,2010,1.124697171503973,1
142,2011,1.128499736258897,1
142,2012,1.132377196174902,1
142,2013,1.136371378726111,1
142,2014,1.140416698265687,1
155,1980,3437.33,1
155,1981,3649.58,1
155,1982,3878.94,1
155,1983,4118.9,1
155,1984,4377.54,1
155,1985,4658.57,1
155,1986,4957.68,1
155,1987,5282.89,1
155,1988,5629.57,1
155,1989,6003.28,1
155,1990,6410.54,1
155,1991,6853.72,1
155,1992,7324.4,1
155,1993,7838.6,1
155,1994,8372.54,1
155,1995,8906.97,1
155,1996,9451.76,1
155,1997,9999.06,1
155,1998,10559.17,1
155,1999,11133.39,1
155,2000,11717.12,1
155,2001,12309.35,1
155,2002,12885.97,1
155,2003,13439.52,1
155,2004,13972.74,1
155,2005,14482.62,1
155,2006,14947.59,1
155,2007,15363.3,1
155,2008,15746.28,1
155,2009,16119.65,1
155,2010,16487.59,1
155,2011,16866.38,1
155,2012,17230.21,1
155,2013,17592.99,1
155,2014,17968.24,1
156,1980,4353.49,1
156,1981,4453.59,1
156,1982,4552.57,1
156,1983,4649.01,1
156,1984,4745.97,1
156,1985,4849.67,1
156,1986,4962.76,1
156,1987,5087.81,1
156,1988,5228.96,1
156,1989,5383.29,1
156,1990,5540.42,1
156,1991,5714.75,1
156,1992,5906.61,1
156,1993,6102.35,1
156,1994,6303.64,1
156,1995,6509.98,1
156,1996,6716.47,1
156,1997,6927.47,1
156,1998,7141.85,1
156,1999,7373.58,1
156,2000,7621.67,1
156,2001,7887.69,1
156,2002,8171.06,1
156,2003,8459.14,1
156,2004,8742.19,1
156,2005,9023.37,1
156,2006,9304.56,1
156,2007,9585.49,1
156,2008,9868.69,1
156,2009,10159.58,1
156,2010,10458.24,1
156,2011,10751.65,1
156,2012,11044.92,1
156,2013,11329.44,1
156,2014,11614.38,1
157,1980,35.48,1
157,1981,36.69,1
157,1982,38.29,1
157,1983,40.12,1
157,1984,42.06,1
157,1985,44.11,1
157,1986,46.26,1
157,1987,48.57,1
157,1988,51.07,1
157,1989,53.72,1
157,1990,56.56,1
157,1991,59.9,1
157,1992,63.68,1
157,1993,67.65,1
157,1994,71.95,1
157,1995,76.6,1
157,1996,81.24,1
157,1997,85.95,1
157,1998,91.0,1
157,1999,96.3,1
157,2000,101.87,1
157,2001,107.58,1
157,2002,113.75,1
157,2003,120.14,1
157,2004,126.63,1
157,2005,132.95,1
157,2006,139.33,1
157,2007,145.7,1
157,2008,152.02,1
157,2009,158.09,1
157,2010,164.01,1
157,2011,170.5,1
157,2012,177.7,1
157,2013,185.2,1
157,2014,192.97,1
158,1980,7666.79,1
158,1981,7862.22,1
158,1982,8077.53,1
158,1983,8339.06,1
158,1984,8629.07,1
158,1985,8879.79,1
158,1986,9104.28,1
158,1987,9260.24,1
158,1988,9489.97,1
158,1989,9659.1,1
158,1990,9843.92,1
158,1991,10052.51,1
158,1992,10654.28,1
158,1993,10853.42,1
158,1994,11055.96,1
158,1995,11267.76,1
158,1996,11469.19,1
158,1997,11671.1,1
158,1998,11827.75,1
158,1999,11931.94,1
158,2000,11990.59,1
158,2001,12053.55,1
158,2002,12111.45,1
158,2003,12309.93,1
158,2004,12502.12,1
158,2005,12621.43,1
158,2006,12675.82,1
158,2007,12739.31,1
158,2008,12841.41,1
158,2009,12908.42,1
158,2010,13001.31,1
158,2011,13116.24,1
158,2012,13199.24,1
158,2013,13260.59,1
158,2014,13359.95,1
159,1980,1277.49,1
159,1981,1355.25,1
159,1982,1440.92,1
159,1983,1531.08,1
159,1984,1627.5,1
159,1985,1729.73,1
159,1986,1838.99,1
159,1987,1954.54,1
159,1988,2078.06,1
159,1989,2210.04,1
159,1990,2352.16,1
159,1991,2503.35,1
159,1992,2663.54,1
159,1993,2832.25,1
159,1994,3007.52,1
159,1995,3187.85,1
159,1996,3376.97,1
159,1997,3572.45,1
159,1998,3773.15,1
159,1999,3977.53,1
159,2000,4185.49,1
159,2001,4396.67,1
159,2002,4605.93,1
159,2003,4812.99,1
159,2004,5017.91,1
159,2005,5217.32,1
159,2006,5419.51,1
159,2007,5625.69,1
159,2008,5835.47,1
159,2009,6042.86,1
159,2010,6252.58,1
159,2011,6463.75,1
159,2012,6686.05,1
159,2013,6915.33,1
159,2014,7151.84,1
13,1980,23.98,1
13,1981,24.22,1
13,1982,24.51,1
13,1983,24.89,1
13,1984,25.34,1
13,1985,25.8,1
13,1986,26.22,1
13,1987,26.55,1
13,1988,26.82,1
13,1989,27.11,1
13,1990,27.58,1
13,1991,28.44,1
13,1992,29.76,1
13,1993,31.21,1
13,1994,32.64,1
13,1995,34.22,1
13,1996,35.85,1
13,1997,37.57,1
13,1998,39.36,1
13,1999,41.19,1
13,2000,43.04,1
13,2001,44.75,1
13,2002,46.08,1
13,2003,47.06,1
13,2004,47.88,1
13,2005,48.59,1
13,2006,49.25,1
13,2007,49.9,1
13,2008,50.48,1
13,2009,50.95,1
13,2010,51.54,1
13,2011,52.13,1
13,2012,52.52,1
13,2013,52.87,1
13,2014,53.21,1
167,1980,47483.09,1
167,1981,49604.06,1
167,1982,52044.67,1
167,1983,54514.88,1
167,1984,56910.54,1
167,1985,59143.83,1
167,1986,61590.48,1
167,1987,64365.12,1
167,1988,67271.63,1
167,1989,70314.53,1
167,1990,73450.96,1
167,1991,76703.82,1
167,1992,80102.16,1
167,1993,83233.48,1
167,1994,86413.78,1
167,1995,90014.71,1
167,1996,93676.47,1
167,1997,97572.74,1
167,1998,101491.64,1
167,1999,105512.58,1
167,2000,109513.3,1
167,2001,113872.67,1
167,2002,118406.91,1
167,2003,122330.25,1
167,2004,125933.8,1
167,2005,129540.71,1
167,2006,133000.62,1
167,2007,136465.05,1
167,2008,139964.79,1
167,2009,143588.1,1
167,2010,147267.69,1
167,2011,151192.96,1
167,2012,155113.97,1
167,2013,158806.27,1
167,2014,162304.84,1
160,1980,3029.21,1
160,1981,3170.35,1
160,1982,3321.14,1
160,1983,3483.48,1
160,1984,3650.99,1
160,1985,3830.0,1
160,1986,4019.32,1
160,1987,4226.87,1
160,1988,4435.13,1
160,1989,4656.27,1
160,1990,4888.41,1
160,1991,5131.36,1
160,1992,5383.69,1
160,1993,5645.14,1
160,1994,5931.98,1
160,1995,6247.32,1
160,1996,6596.84,1
160,1997,6972.53,1
160,1998,7367.53,1
160,1999,7786.19,1
